variant,iterations,survival_slope_per_100,survival_p,survival_r2,score_slope_per_100,score_p,score_r2,entropy_slope_per_100,entropy_p,entropy_r2,val_win_slope_per_100,val_win_p,val_win_r2,first,last
imitation_xavier_uniform,70,145.9956842504301,1.8204060355588774e-12,0.5207237112708459,3.2360368435008917,7.716142742318246e-08,0.34797267651945246,-1.262018688609309,4.470781679380981e-21,0.7312005420666052,0.5353862304260345,0.009214665034226343,0.09556644213104724,99.5,183.5
imitation_he_uniform,28,222.97938332421091,0.0009625283279946162,0.3475397745177471,5.5263341081584425,0.04244451969340691,0.14904221459137318,-3.5245235122670415,2.7745536040012648e-11,0.8233033981629522,1.8609742747673779,0.022521861574779742,0.1845466155810983,110.5,183.33333333333334
imitation_zeros,80,0.0,,,0.0,1.0,0.0,-0.17952890153029116,2.987019726636556e-16,0.5775455243421006,0.0,,,69.5,69.5
ppo_xavier_uniform,80,1.313095796218151,0.8852080638990556,0.0002688973680866019,-1.3365063094932135,3.6830440901353646e-05,0.19723004823804852,0.8419184558040416,7.956368244973601e-47,0.9301153523509392,-0.6674871073605251,1.7417557078080212e-05,0.2118475277697356,193.5,211.0
ppo_he_uniform,80,10.750410220346922,0.2323122566948374,0.018239408160264713,-0.7422304973738654,0.010757955151583815,0.08050277004547456,0.927272908453772,1.9524105802265313e-39,0.891946625734067,-0.7067510548523207,1.06073798444441e-08,0.34438051400076725,212.25,190.91666666666666
ppo_zeros,80,6.8642561337709,0.010108979590512632,0.08181535457594794,0.08114005482317405,0.34172746226198014,0.011595671164485526,0.028947807900533598,7.734647635041341e-58,0.9635072166448837,0.0,,,98.625,92.625
