variant,iterations,survival_slope_per_100,survival_p,survival_r2,score_slope_per_100,score_p,score_r2,entropy_slope_per_100,entropy_p,entropy_r2,val_win_slope_per_100,val_win_p,val_win_r2,first,last
imitation,70,145.9956842504301,1.8204060355588774e-12,0.5207237112708459,3.2360368435008917,7.716142742318246e-08,0.34797267651945246,-1.262018688609309,4.470781679380981e-21,0.7312005420666052,0.5353862304260345,0.009214665034226343,0.09556644213104724,99.5,183.5
genetic_cold,1150,2.406553123773765,0.0,0.8468542362487674,0.04631494582057618,1.82093e-319,0.7198331762801066,0.0021771407481425862,0.25985819700187585,0.001105716873246888,0.0018869415106321937,0.0006083935566130445,0.010187502387276047,85.35243055555556,115.13194444444444
genetic_warm,948,-0.12315286373948513,0.23578995047562046,0.0014855049238344346,0.00725257889614724,0.00024553805930851313,0.014120323599203484,-0.00918528073115726,3.9792771083359537e-13,0.05416603840051329,-0.007965417166513817,1.6416541405523503e-13,0.05590444943023281,205.29861111111111,130.23784722222223
neat,1023,0.4906227409201761,2.72491323174022e-110,0.38607729519772066,0.03606972988243508,7.910616674273125e-229,0.6401431228865492,-0.04692087702506928,4.0589554961393646e-95,0.3426673691037507,-0.00048141312675393545,0.23406526769422187,0.0013865786792097933,88.13888888888889,95.07638888888889
reinforce_cold,1150,4.268103383459451,2.0030306073946885e-143,0.43256390903965064,0.09308116039205028,3.6978186446159506e-93,0.3060015335669717,-0.008743810449417033,9.882549375910698e-84,0.2793118172419996,-3.925374875766324e-05,0.9550942987098985,2.7633025941097075e-06,114.08333333333333,176.20833333333334
reinforce_warm,62,21.414931211335226,0.22816207666480715,0.024111390476906906,0.3084576988722344,0.5096584858741715,0.0072801041865873635,0.3687751586620741,3.526610646452327e-26,0.8474588087999627,-0.7869356097806655,0.0010713942551492752,0.1645642465137655,193.5,247.79166666666666
ppo_cold,1150,5.0790946435169495,5.966839557577513e-150,0.4472098915829954,0.07375765891275958,4.813008568953881e-50,0.17536493636027703,-0.024030747396148633,1.1059952077524725e-188,0.526691186711459,0.0020009549115464105,0.2143653129224048,0.0013426249088979252,114.08333333333333,225.375
ppo_warm,1150,2.641078433296752,5.29678443285532e-25,0.08875700105940763,0.08558504190409563,1.510209807695654e-52,0.18357245565050928,0.06037691121219072,2.04154026123288e-288,0.6826853013421836,-0.011916964710781238,7.290938585241779e-16,0.05511397858815554,193.5,294.5
