variant,method,iterations,train_seconds,final_mean_score,best_val_score,reached_criterion,iterations_to_criterion,seconds_to_criterion,extended_iterations,final_val_win_rate,tournament_score,tournament_win_rate,tournament_survival,tournament_kills,lines_of_code
imitation,imitation,70,218.0,1.3293229472816754,2.6489599225678337,True,70.0,217.99591827392578,0,1.0,-0.3576796335844634,0.16,174.49333333333334,0.64,525
genetic_cold,genetic,1150,7196.7,-0.8402732437072689,0.23055555555555587,False,,,1000,0.0,-1.8052481989323572,0.0,89.68888888888888,0.008888888888888889,759
genetic_warm,genetic,948,8554.7,-0.9973450712369839,1.0799227053164657,False,,,798,0.0,-0.48235795901511086,0.02666666666666667,166.35111111111112,0.3333333333333333,759
neat,neat,1023,7961.4,-1.2343806466553275,-0.5204398148148143,False,,,873,0.0,-2.0386830650111345,0.0,77.79333333333334,0.0,981
reinforce_cold,reinforce,1150,5239.4,0.08798307334254325,0.4438200600071418,False,,,1000,0.0,-1.3015398508937692,0.0,129.9111111111111,0.008888888888888889,753
reinforce_warm,reinforce,62,174.7,0.6439627677952039,3.5413521655804865,True,62.0,174.67040705680847,0,1.0,0.4343102316128873,0.17333333333333334,215.61555555555555,0.30444444444444446,753
ppo_cold,ppo,1150,3941.1,0.6567156598900435,3.4041614814672077,False,,,1000,0.0,1.0619112775276578,0.06666666666666667,232.92666666666668,0.011111111111111112,894
ppo_warm,ppo,1150,4434.7,1.7706734146178629,4.372509201996017,False,,,1000,0.0,0.6641436171784214,0.02666666666666667,219.05333333333334,0.017777777777777778,894
